hour_local,mean,std,min,max,p05,p25,p75,p95
7.633333333333333,70.0,,70.0,70.0,70.0,70.0,70.0,70.0
7.65,70.0,,70.0,70.0,70.0,70.0,70.0,70.0
7.666666666666667,68.0,2.8284271247461903,66.0,70.0,66.2,67.0,69.0,69.8
7.683333333333334,66.0,,66.0,66.0,66.0,66.0,66.0,66.0
7.716666666666667,70.0,,70.0,70.0,70.0,70.0,70.0,70.0
7.75,70.0,,70.0,70.0,70.0,70.0,70.0,70.0
7.766666666666667,69.0,4.58257569495584,64.0,73.0,64.6,67.0,71.5,72.7
7.8,68.6,2.9664793948382635,66.0,73.0,66.0,66.0,70.0,72.4
7.833333333333333,66.0,0.0,66.0,66.0,66.0,66.0,66.0,66.0
7.883333333333333,68.0,2.8284271247461903,66.0,70.0,66.2,67.0,69.0,69.8
7.9,70.0,,70.0,70.0,70.0,70.0,70.0,70.0
7.916666666666667,72.38666666666667,5.397430152605259,61.0,87.0,64.7,68.5,76.0,81.0
7.933333333333334,72.15972222222223,5.575499845188638,58.0,83.0,,,,
7.95,69.83333333333333,5.192943930629971,66.0,79.0,66.0,66.25,71.75,77.5
7.966666666666667,72.42424242424242,4.169709844399267,62.0,81.0,66.25,69.0,76.0,78.0
7.983333333333333,68.0,0.0,68.0,68.0,68.0,68.0,68.0,68.0
8.0,70.0,,70.0,70.0,70.0,70.0,70.0,70.0
8.016666666666667,73.0,,73.0,73.0,73.0,73.0,73.0,73.0
8.05,67.33333333333333,1.1547005383792526,66.0,68.0,66.2,67.0,68.0,68.0
8.083333333333334,71.0,1.4142135623730951,70.0,72.0,70.1,70.5,71.5,71.9
8.1,73.0,,73.0,73.0,73.0,73.0,73.0,73.0
8.116666666666667,70.0,,70.0,70.0,70.0,70.0,70.0,70.0
8.133333333333333,66.66666666666667,3.0550504633038913,64.0,70.0,64.2,65.0,68.0,69.6
8.166666666666666,68.5,6.363961030678928,64.0,73.0,64.45,66.25,70.75,72.55
8.183333333333334,68.33333333333333,4.04145188432738,66.0,73.0,66.0,66.0,69.5,72.3
8.216666666666667,71.66666666666667,1.5275252316519452,70.0,73.0,70.2,71.0,72.5,72.9
8.233333333333333,70.0,,70.0,70.0,70.0,70.0,70.0,70.0
8.266666666666667,66.0,8.18535277187245,57.0,73.0,58.1,62.5,70.5,72.5
